Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2/2/2007;15:22:00;0.310;0.118;242.990;1.400;0.000;0.000;0.000
2/2/2007;15:23:00;0.308;0.114;242.510;1.400;0.000;0.000;0.000
2/2/2007;15:24:00;0.308;0.116;242.590;1.400;0.000;0.000;0.000
2/2/2007;15:25:00;0.394;0.126;242.290;1.800;0.000;0.000;0.000
2/2/2007;15:26:00;0.436;0.132;243.130;2.000;0.000;0.000;0.000
2/2/2007;15:27:00;0.438;0.134;243.430;2.000;0.000;0.000;0.000
2/2/2007;15:28:00;0.424;0.116;242.930;2.000;0.000;0.000;0.000
2/2/2007;15:29:00;0.450;0.140;243.000;2.000;0.000;0.000;0.000
2/2/2007;15:30:00;0.378;0.162;242.960;1.600;0.000;0.000;0.000
2/2/2007;15:31:00;0.374;0.162;243.090;1.600;0.000;0.000;0.000
2/2/2007;15:32:00;0.372;0.162;242.860;1.600;0.000;0.000;0.000
2/2/2007;15:33:00;0.372;0.164;243.220;1.600;0.000;0.000;0.000
2/2/2007;15:34:00;0.372;0.160;242.840;1.600;0.000;0.000;0.000
2/2/2007;15:35:00;0.374;0.158;242.400;1.600;0.000;0.000;0.000
2/2/2007;15:36:00;0.372;0.158;242.200;1.600;0.000;0.000;0.000
2/2/2007;15:37:00;0.372;0.160;242.840;1.600;0.000;0.000;0.000
2/2/2007;15:38:00;0.372;0.162;243.070;1.600;0.000;0.000;0.000
2/2/2007;15:39:00;0.370;0.162;242.780;1.600;0.000;0.000;0.000
2/2/2007;15:40:00;0.362;0.158;242.440;1.600;0.000;0.000;0.000
2/2/2007;15:41:00;0.360;0.158;242.350;1.600;0.000;0.000;0.000
2/2/2007;15:42:00;0.360;0.158;242.170;1.600;0.000;0.000;0.000
2/2/2007;15:43:00;0.358;0.156;241.890;1.600;0.000;0.000;0.000
2/2/2007;15:44:00;0.338;0.116;242.170;1.600;0.000;0.000;0.000
2/2/2007;15:45:00;0.272;0.000;242.200;1.200;0.000;0.000;0.000
2/2/2007;15:46:00;0.272;0.000;242.430;1.200;0.000;0.000;0.000
2/2/2007;15:47:00;0.272;0.000;242.620;1.200;0.000;0.000;0.000
2/2/2007;15:48:00;0.274;0.000;242.970;1.200;0.000;0.000;0.000
2/2/2007;15:49:00;0.274;0.000;243.390;1.200;0.000;0.000;0.000
2/2/2007;15:50:00;0.272;0.000;242.870;1.200;0.000;0.000;0.000
2/2/2007;15:51:00;0.272;0.000;242.330;1.200;0.000;0.000;0.000
2/2/2007;15:52:00;0.272;0.000;242.300;1.200;0.000;0.000;0.000
2/2/2007;15:53:00;0.272;0.000;242.430;1.200;0.000;0.000;0.000
2/2/2007;15:54:00;0.272;0.000;242.630;1.200;0.000;0.000;0.000
2/2/2007;15:55:00;0.272;0.000;242.440;1.200;0.000;0.000;0.000
2/2/2007;15:56:00;0.270;0.000;241.710;1.200;0.000;0.000;0.000
2/2/2007;15:57:00;0.268;0.000;240.830;1.200;0.000;0.000;0.000
2/2/2007;15:58:00;0.268;0.000;241.190;1.200;0.000;0.000;0.000
2/2/2007;15:59:00;0.268;0.000;241.410;1.200;0.000;0.000;0.000
2/2/2007;16:00:00;0.266;0.000;241.220;1.200;0.000;0.000;0.000
2/2/2007;16:01:00;0.344;0.106;241.050;1.600;0.000;0.000;0.000
2/2/2007;16:02:00;0.338;0.124;241.640;1.400;0.000;0.000;0.000
2/2/2007;16:03:00;0.340;0.126;242.150;1.400;0.000;0.000;0.000
2/2/2007;16:04:00;0.340;0.126;241.970;1.400;0.000;0.000;0.000
2/2/2007;16:05:00;0.340;0.128;242.640;1.400;0.000;0.000;0.000
2/2/2007;16:06:00;0.340;0.130;242.960;1.400;0.000;0.000;0.000
2/2/2007;16:07:00;0.338;0.130;243.030;1.400;0.000;0.000;0.000
2/2/2007;16:08:00;0.338;0.126;242.310;1.400;0.000;0.000;0.000
2/2/2007;16:09:00;0.340;0.122;241.400;1.400;0.000;0.000;0.000
2/2/2007;16:10:00;0.546;0.364;241.240;2.800;0.000;0.000;0.000
2/2/2007;16:11:00;0.530;0.380;241.420;2.600;0.000;1.000;0.000
2/2/2007;16:12:00;0.472;0.304;241.960;2.200;0.000;1.000;0.000
2/2/2007;16:13:00;0.454;0.282;242.300;2.200;0.000;2.000;0.000
2/2/2007;16:14:00;0.448;0.280;241.880;2.200;0.000;1.000;0.000
2/2/2007;16:15:00;0.448;0.278;241.680;2.200;0.000;1.000;0.000
2/2/2007;16:16:00;0.446;0.276;241.560;2.200;0.000;2.000;0.000
2/2/2007;16:17:00;0.446;0.282;242.390;2.200;0.000;1.000;0.000
2/2/2007;16:18:00;0.444;0.278;241.880;2.200;0.000;2.000;0.000
2/2/2007;16:19:00;0.442;0.280;241.920;2.200;0.000;1.000;0.000
2/2/2007;16:20:00;0.440;0.276;241.540;2.200;0.000;1.000;0.000
2/2/2007;16:21:00;0.440;0.278;241.840;2.200;0.000;2.000;0.000
2/2/2007;16:22:00;0.438;0.278;241.710;2.200;0.000;1.000;0.000
2/2/2007;16:23:00;0.440;0.278;241.570;2.200;0.000;2.000;0.000
2/2/2007;16:24:00;0.444;0.278;241.780;2.200;0.000;1.000;0.000
2/2/2007;16:25:00;0.388;0.202;242.200;1.800;0.000;1.000;0.000
2/2/2007;16:26:00;0.344;0.144;241.860;1.600;0.000;1.000;0.000
2/2/2007;16:27:00;0.340;0.144;242.170;1.600;0.000;2.000;0.000
2/2/2007;16:28:00;0.338;0.142;241.740;1.600;0.000;1.000;0.000
2/2/2007;16:29:00;0.340;0.146;242.370;1.600;0.000;1.000;0.000
2/2/2007;16:30:00;0.340;0.146;242.620;1.600;0.000;2.000;0.000
2/2/2007;16:31:00;0.338;0.144;242.180;1.600;0.000;1.000;0.000
2/2/2007;16:32:00;0.338;0.144;242.210;1.600;0.000;1.000;0.000
2/2/2007;16:33:00;0.338;0.146;242.440;1.600;0.000;1.000;0.000
2/2/2007;16:34:00;0.336;0.144;241.880;1.600;0.000;2.000;0.000
2/2/2007;16:35:00;0.336;0.142;241.630;1.400;0.000;1.000;0.000
2/2/2007;16:36:00;0.336;0.144;241.710;1.400;0.000;1.000;0.000
2/2/2007;16:37:00;0.336;0.144;241.800;1.400;0.000;1.000;0.000
2/2/2007;16:38:00;0.336;0.146;242.540;1.600;0.000;1.000;0.000
2/2/2007;16:39:00;0.336;0.146;242.610;1.600;0.000;2.000;0.000
2/2/2007;16:40:00;0.320;0.118;241.920;1.400;0.000;1.000;0.000
2/2/2007;16:41:00;0.262;0.000;241.570;1.200;0.000;0.000;0.000
2/2/2007;16:42:00;0.262;0.000;240.940;1.200;0.000;0.000;0.000
2/2/2007;16:43:00;0.262;0.000;241.530;1.200;0.000;0.000;0.000
2/2/2007;16:44:00;0.262;0.000;241.000;1.200;0.000;0.000;0.000
2/2/2007;16:45:00;0.340;0.106;241.950;1.600;0.000;0.000;0.000
2/2/2007;16:46:00;0.338;0.126;241.690;1.400;0.000;0.000;0.000
2/2/2007;16:47:00;0.342;0.128;242.180;1.400;0.000;0.000;0.000
2/2/2007;16:48:00;0.340;0.124;241.600;1.400;0.000;0.000;0.000
2/2/2007;16:49:00;0.340;0.126;241.830;1.400;0.000;0.000;0.000
2/2/2007;16:50:00;0.412;0.202;242.000;2.000;0.000;0.000;0.000
2/2/2007;16:51:00;0.448;0.264;242.180;2.200;0.000;0.000;0.000
2/2/2007;16:52:00;0.442;0.262;241.950;2.000;0.000;0.000;0.000
2/2/2007;16:53:00;0.438;0.258;241.300;2.000;0.000;0.000;0.000
2/2/2007;16:54:00;0.436;0.256;241.180;2.000;0.000;0.000;0.000
2/2/2007;16:55:00;0.434;0.258;241.490;2.000;0.000;0.000;0.000
2/2/2007;16:56:00;0.390;0.194;241.390;1.800;0.000;0.000;0.000
2/2/2007;16:57:00;0.364;0.154;241.720;1.600;0.000;0.000;0.000
2/2/2007;16:58:00;0.360;0.154;241.470;1.600;0.000;0.000;0.000
2/2/2007;16:59:00;0.362;0.156;242.160;1.600;0.000;0.000;0.000
2/2/2007;17:00:00;0.362;0.158;242.500;1.600;0.000;0.000;0.000
2/2/2007;17:01:00;0.362;0.158;242.660;1.600;0.000;0.000;0.000
2/2/2007;17:02:00;0.360;0.156;242.210;1.600;0.000;0.000;0.000
2/2/2007;17:03:00;0.358;0.156;241.980;1.600;0.000;0.000;0.000
2/2/2007;17:04:00;0.358;0.154;241.890;1.600;0.000;0.000;0.000
2/2/2007;17:05:00;0.356;0.152;241.150;1.600;0.000;0.000;0.000
2/2/2007;17:06:00;0.270;0.000;241.330;1.200;0.000;0.000;0.000
2/2/2007;17:07:00;0.264;0.000;241.470;1.200;0.000;0.000;0.000
2/2/2007;17:08:00;0.262;0.000;241.350;1.200;0.000;0.000;0.000
2/2/2007;17:09:00;0.264;0.000;241.480;1.200;0.000;0.000;0.000
2/2/2007;17:10:00;0.262;0.000;241.410;1.200;0.000;0.000;0.000
2/2/2007;17:11:00;0.262;0.000;241.240;1.200;0.000;0.000;0.000
2/2/2007;17:12:00;0.262;0.000;241.190;1.200;0.000;0.000;0.000
2/2/2007;17:13:00;0.264;0.000;241.220;1.200;0.000;0.000;0.000
2/2/2007;17:14:00;0.262;0.000;241.240;1.200;0.000;0.000;0.000
2/2/2007;17:15:00;0.370;0.000;241.500;1.600;0.000;0.000;0.000
2/2/2007;17:16:00;0.264;0.000;241.230;1.200;0.000;0.000;0.000
2/2/2007;17:17:00;0.264;0.000;240.910;1.200;0.000;0.000;0.000
2/2/2007;17:18:00;0.266;0.000;241.560;1.200;0.000;0.000;0.000
2/2/2007;17:19:00;0.266;0.000;241.640;1.200;0.000;0.000;0.000
2/2/2007;17:20:00;0.264;0.000;241.320;1.200;0.000;0.000;0.000
2/2/2007;17:21:00;0.526;0.000;240.710;2.200;0.000;0.000;0.000
2/2/2007;17:22:00;0.552;0.000;240.370;2.200;0.000;0.000;0.000
2/2/2007;17:23:00;0.554;0.000;240.620;2.200;0.000;0.000;0.000
2/2/2007;17:24:00;0.576;0.000;240.430;2.400;0.000;0.000;0.000
2/2/2007;17:25:00;0.656;0.000;240.770;2.600;0.000;0.000;0.000
2/2/2007;17:26:00;0.554;0.000;240.590;2.200;0.000;0.000;0.000
2/2/2007;17:27:00;0.552;0.000;240.470;2.200;0.000;0.000;0.000
2/2/2007;17:28:00;0.552;0.000;240.650;2.200;0.000;0.000;0.000
2/2/2007;17:29:00;0.634;0.102;240.070;2.800;0.000;0.000;0.000
2/2/2007;17:30:00;0.622;0.110;239.690;2.600;0.000;0.000;0.000
2/2/2007;17:31:00;0.708;0.200;240.520;3.000;0.000;0.000;0.000
2/2/2007;17:32:00;0.736;0.248;240.670;3.200;0.000;0.000;0.000
2/2/2007;17:33:00;0.732;0.248;240.490;3.200;0.000;0.000;0.000
2/2/2007;17:34:00;0.724;0.242;239.640;3.200;0.000;0.000;0.000
2/2/2007;17:35:00;0.718;0.238;238.840;3.200;0.000;0.000;0.000
2/2/2007;17:36:00;0.716;0.240;239.020;3.200;0.000;0.000;0.000
2/2/2007;17:37:00;0.714;0.240;239.180;3.000;0.000;0.000;0.000
2/2/2007;17:38:00;0.716;0.242;239.310;3.200;0.000;0.000;0.000
2/2/2007;17:39:00;0.718;0.242;239.240;3.200;0.000;0.000;0.000
2/2/2007;17:40:00;0.648;0.142;238.880;2.800;0.000;0.000;0.000
2/2/2007;17:41:00;0.646;0.138;239.000;2.800;0.000;0.000;0.000
2/2/2007;17:42:00;0.646;0.140;239.200;2.800;0.000;0.000;0.000
2/2/2007;17:43:00;0.646;0.142;239.650;2.800;0.000;0.000;0.000
2/2/2007;17:44:00;0.644;0.140;239.310;2.800;0.000;0.000;0.000
2/2/2007;17:45:00;0.644;0.140;239.180;2.800;0.000;0.000;0.000
2/2/2007;17:46:00;0.620;0.108;238.720;2.600;0.000;0.000;0.000
2/2/2007;17:47:00;0.552;0.000;239.090;2.200;0.000;0.000;0.000
2/2/2007;17:48:00;0.550;0.000;238.730;2.200;0.000;0.000;0.000
2/2/2007;17:49:00;0.552;0.000;239.550;2.200;0.000;0.000;0.000
2/2/2007;17:50:00;0.552;0.000;239.270;2.200;0.000;0.000;0.000
2/2/2007;17:51:00;0.552;0.000;239.570;2.200;0.000;0.000;0.000
2/2/2007;17:52:00;0.552;0.000;239.440;2.200;0.000;0.000;0.000
2/2/2007;17:53:00;0.552;0.000;239.750;2.200;0.000;0.000;0.000
2/2/2007;17:54:00;0.556;0.000;239.230;2.200;0.000;0.000;0.000
2/2/2007;17:55:00;0.766;0.000;239.010;3.200;0.000;0.000;0.000
2/2/2007;17:56:00;0.720;0.000;238.930;3.000;0.000;0.000;0.000
2/2/2007;17:57:00;0.666;0.000;238.780;2.800;0.000;0.000;0.000
2/2/2007;17:58:00;0.716;0.000;239.370;3.000;0.000;0.000;0.000
2/2/2007;17:59:00;0.732;0.000;242.490;3.000;0.000;0.000;0.000
2/2/2007;18:00:00;0.698;0.000;242.340;2.800;0.000;0.000;0.000
2/2/2007;18:01:00;1.002;0.000;242.340;4.600;0.000;0.000;3.000
2/2/2007;18:02:00;1.792;0.000;241.600;7.400;0.000;0.000;19.000
2/2/2007;18:03:00;1.768;0.000;241.140;7.200;0.000;0.000;18.000
2/2/2007;18:04:00;1.738;0.000;240.260;7.200;0.000;0.000;18.000
2/2/2007;18:05:00;1.728;0.000;239.990;7.200;0.000;0.000;18.000
2/2/2007;18:06:00;1.720;0.000;239.670;7.200;0.000;0.000;18.000
2/2/2007;18:07:00;1.720;0.000;239.820;7.000;0.000;0.000;18.000
2/2/2007;18:08:00;1.862;0.000;240.000;7.800;0.000;0.000;17.000
2/2/2007;18:09:00;2.326;0.000;239.780;9.600;0.000;0.000;18.000
2/2/2007;18:10:00;2.376;0.000;239.440;10.000;0.000;0.000;18.000
2/2/2007;18:11:00;2.458;0.000;238.810;10.400;0.000;0.000;17.000
2/2/2007;18:12:00;2.738;0.094;239.050;11.400;0.000;0.000;18.000
2/2/2007;18:13:00;3.148;0.160;238.680;13.200;0.000;0.000;17.000
2/2/2007;18:14:00;3.282;0.198;238.930;13.800;0.000;0.000;18.000
2/2/2007;18:15:00;2.884;0.200;238.750;12.000;0.000;0.000;17.000
2/2/2007;18:16:00;2.664;0.208;239.600;11.200;0.000;0.000;18.000
2/2/2007;18:17:00;2.594;0.208;239.460;10.800;0.000;0.000;17.000
2/2/2007;18:18:00;2.466;0.224;239.630;10.400;0.000;0.000;18.000
2/2/2007;18:19:00;2.438;0.224;239.040;10.200;0.000;0.000;18.000
2/2/2007;18:20:00;2.600;0.226;238.640;11.000;0.000;0.000;17.000
2/2/2007;18:21:00;2.078;0.228;239.450;8.800;0.000;0.000;18.000
2/2/2007;18:22:00;2.072;0.226;239.240;8.800;0.000;0.000;17.000
2/2/2007;18:23:00;2.074;0.228;239.460;8.800;0.000;0.000;18.000
2/2/2007;18:24:00;2.064;0.214;239.140;8.600;0.000;0.000;17.000
2/2/2007;18:25:00;2.006;0.126;239.480;8.400;0.000;0.000;18.000
2/2/2007;18:26:00;2.004;0.124;239.020;8.400;0.000;0.000;17.000
2/2/2007;18:27:00;1.970;0.080;238.680;8.200;0.000;0.000;18.000
2/2/2007;18:28:00;1.898;0.000;238.580;8.000;0.000;0.000;17.000
2/2/2007;18:29:00;1.912;0.000;239.350;8.000;0.000;0.000;18.000
2/2/2007;18:30:00;1.912;0.000;239.570;8.000;0.000;0.000;17.000
2/2/2007;18:31:00;1.920;0.000;240.060;8.000;0.000;0.000;18.000
2/2/2007;18:32:00;1.906;0.000;239.260;8.000;0.000;0.000;18.000
2/2/2007;18:33:00;1.896;0.000;238.670;8.000;0.000;0.000;17.000
2/2/2007;18:34:00;1.666;0.000;239.170;7.000;0.000;0.000;18.000
2/2/2007;18:35:00;1.638;0.000;238.780;6.800;0.000;0.000;17.000
2/2/2007;18:36:00;1.642;0.000;238.900;6.800;0.000;0.000;18.000
2/2/2007;18:37:00;1.722;0.188;238.710;7.200;0.000;0.000;17.000
2/2/2007;18:38:00;1.892;0.000;238.630;7.800;0.000;0.000;17.000
2/2/2007;18:39:00;1.966;0.000;238.640;8.200;0.000;0.000;18.000
2/2/2007;18:40:00;2.306;0.104;238.340;9.800;0.000;0.000;17.000
2/2/2007;18:41:00;2.140;0.000;238.980;8.800;0.000;0.000;18.000
2/2/2007;18:42:00;2.572;0.112;238.280;10.800;0.000;0.000;17.000
2/2/2007;18:43:00;2.442;0.000;238.750;10.200;0.000;0.000;18.000
2/2/2007;18:44:00;2.558;0.000;238.010;10.600;0.000;0.000;17.000
2/2/2007;18:45:00;2.892;0.094;237.610;12.200;0.000;0.000;17.000
2/2/2007;18:46:00;2.928;0.094;237.510;12.200;0.000;1.000;18.000
2/2/2007;18:47:00;2.936;0.096;237.960;12.200;0.000;2.000;17.000
2/2/2007;18:48:00;2.942;0.096;238.280;12.200;0.000;1.000;17.000
2/2/2007;18:49:00;2.928;0.094;237.500;12.200;0.000;1.000;18.000
2/2/2007;18:50:00;2.902;0.090;236.430;12.200;0.000;2.000;17.000
2/2/2007;18:51:00;2.900;0.090;236.330;12.200;0.000;1.000;17.000
2/2/2007;18:52:00;2.958;0.136;236.840;12.400;0.000;1.000;17.000
2/2/2007;18:53:00;2.976;0.222;237.170;12.600;0.000;2.000;17.000
2/2/2007;18:54:00;2.762;0.224;237.180;11.600;0.000;1.000;18.000
2/2/2007;18:55:00;3.112;0.230;236.960;13.000;0.000;2.000;17.000
2/2/2007;18:56:00;2.910;0.216;236.120;12.400;0.000;1.000;17.000
2/2/2007;18:57:00;2.566;0.222;236.820;10.800;0.000;1.000;17.000
2/2/2007;18:58:00;2.738;0.270;236.910;11.600;0.000;2.000;17.000
2/2/2007;18:59:00;2.638;0.324;236.900;11.200;0.000;1.000;18.000
2/2/2007;19:00:00;2.646;0.328;237.430;11.200;0.000;1.000;17.000
2/2/2007;19:01:00;2.664;0.322;236.670;11.200;0.000;1.000;17.000
2/2/2007;19:02:00;2.600;0.310;234.920;11.000;0.000;2.000;17.000
2/2/2007;19:03:00;2.590;0.310;234.660;11.000;0.000;1.000;17.000
2/2/2007;19:04:00;2.588;0.310;234.730;11.000;0.000;1.000;17.000
2/2/2007;19:05:00;2.598;0.314;235.420;11.000;0.000;1.000;17.000
2/2/2007;19:06:00;2.584;0.310;234.670;11.000;0.000;2.000;17.000
2/2/2007;19:07:00;2.794;0.310;235.170;11.800;0.000;1.000;17.000
2/2/2007;19:08:00;2.836;0.216;235.340;12.000;0.000;1.000;17.000
2/2/2007;19:09:00;2.508;0.188;235.690;10.600;0.000;1.000;17.000
2/2/2007;19:10:00;2.486;0.150;236.180;10.400;0.000;1.000;17.000
2/2/2007;19:11:00;2.422;0.092;236.220;10.200;0.000;2.000;17.000
2/2/2007;19:12:00;2.130;0.092;236.390;9.000;0.000;1.000;17.000
2/2/2007;19:13:00;1.764;0.088;236.730;7.400;0.000;1.000;17.000
2/2/2007;19:14:00;1.652;0.094;237.630;6.800;0.000;1.000;17.000
2/2/2007;19:15:00;1.556;0.000;237.700;6.400;0.000;1.000;18.000
2/2/2007;19:16:00;1.578;0.000;237.130;6.600;0.000;0.000;17.000
2/2/2007;19:17:00;1.888;0.000;237.900;8.000;0.000;0.000;17.000
2/2/2007;19:18:00;1.714;0.000;238.410;7.200;0.000;0.000;18.000
2/2/2007;19:19:00;1.724;0.000;239.130;7.200;0.000;0.000;17.000
2/2/2007;19:20:00;1.728;0.000;239.510;7.200;0.000;0.000;18.000
2/2/2007;19:21:00;1.822;0.000;239.840;7.600;0.000;0.000;17.000
2/2/2007;19:22:00;1.898;0.000;239.350;7.800;0.000;0.000;18.000
2/2/2007;19:23:00;1.966;0.000;239.280;8.200;0.000;0.000;18.000
2/2/2007;19:24:00;2.040;0.000;238.730;8.400;0.000;0.000;17.000
2/2/2007;19:25:00;2.032;0.000;238.130;8.400;0.000;0.000;17.000
2/2/2007;19:26:00;2.030;0.000;238.070;8.400;0.000;0.000;18.000
2/2/2007;19:27:00;2.022;0.000;237.500;8.400;0.000;0.000;17.000
2/2/2007;19:28:00;1.888;0.000;237.770;8.000;0.000;0.000;17.000
2/2/2007;19:29:00;1.754;0.000;237.530;7.400;0.000;0.000;18.000
2/2/2007;19:30:00;1.694;0.000;236.940;7.000;0.000;0.000;17.000
2/2/2007;19:31:00;1.688;0.000;236.490;7.000;0.000;0.000;17.000
2/2/2007;19:32:00;1.764;0.000;235.900;7.400;0.000;0.000;17.000
2/2/2007;19:33:00;1.968;0.086;235.630;8.400;0.000;0.000;17.000
2/2/2007;19:34:00;2.154;0.104;236.380;9.200;0.000;0.000;17.000
2/2/2007;19:35:00;2.292;0.102;235.720;9.600;0.000;0.000;17.000
2/2/2007;19:36:00;2.286;0.100;235.510;9.600;0.000;0.000;17.000
2/2/2007;19:37:00;2.270;0.096;234.790;9.600;0.000;0.000;17.000
2/2/2007;19:38:00;2.272;0.098;235.070;9.600;0.000;0.000;17.000
2/2/2007;19:39:00;2.290;0.102;236.270;9.600;0.000;0.000;17.000
2/2/2007;19:40:00;2.276;0.100;235.680;9.600;0.000;0.000;17.000
2/2/2007;19:41:00;2.274;0.100;235.670;9.600;0.000;0.000;17.000
2/2/2007;19:42:00;2.276;0.100;235.940;9.600;0.000;0.000;17.000
2/2/2007;19:43:00;2.280;0.102;236.250;9.600;0.000;0.000;17.000
2/2/2007;19:44:00;2.436;0.152;236.580;10.200;0.000;0.000;18.000
2/2/2007;19:45:00;2.530;0.204;237.200;10.600;0.000;0.000;17.000
2/2/2007;19:46:00;2.590;0.200;236.240;11.000;0.000;0.000;17.000
2/2/2007;19:47:00;2.576;0.196;235.680;10.800;0.000;0.000;17.000
2/2/2007;19:48:00;2.548;0.148;235.810;10.800;0.000;0.000;17.000
2/2/2007;19:49:00;2.550;0.072;236.310;10.800;0.000;0.000;17.000
2/2/2007;19:50:00;2.520;0.068;235.270;10.600;0.000;0.000;17.000
2/2/2007;19:51:00;1.878;0.072;236.700;8.000;0.000;0.000;17.000
2/2/2007;19:52:00;1.784;0.076;237.410;7.400;0.000;0.000;18.000
2/2/2007;19:53:00;1.664;0.076;237.550;7.000;0.000;0.000;17.000
2/2/2007;19:54:00;1.656;0.076;237.150;7.000;0.000;0.000;17.000
2/2/2007;19:55:00;1.626;0.000;236.770;6.800;0.000;0.000;17.000
2/2/2007;19:56:00;1.588;0.000;237.080;6.600;0.000;0.000;18.000
2/2/2007;19:57:00;1.596;0.000;237.810;6.600;0.000;0.000;17.000
2/2/2007;19:58:00;1.598;0.000;237.950;6.600;0.000;0.000;17.000
2/2/2007;19:59:00;1.588;0.000;237.090;6.600;0.000;0.000;17.000
2/2/2007;20:00:00;2.056;0.000;235.870;8.600;0.000;0.000;18.000
2/2/2007;20:01:00;2.052;0.000;235.710;8.600;0.000;0.000;17.000
2/2/2007;20:02:00;2.062;0.000;236.340;8.600;0.000;0.000;17.000
2/2/2007;20:03:00;2.066;0.000;236.100;8.600;0.000;0.000;17.000
2/2/2007;20:04:00;2.080;0.000;237.100;8.600;0.000;0.000;17.000
2/2/2007;20:05:00;1.284;0.000;238.480;5.600;0.000;0.000;5.000
2/2/2007;20:06:00;1.058;0.000;239.880;4.400;0.000;0.000;0.000
2/2/2007;20:07:00;1.052;0.000;239.820;4.400;0.000;0.000;0.000
2/2/2007;20:08:00;1.050;0.000;239.410;4.400;0.000;0.000;0.000
2/2/2007;20:09:00;1.044;0.000;238.610;4.400;0.000;0.000;0.000
2/2/2007;20:10:00;1.052;0.000;238.780;4.400;0.000;0.000;0.000
2/2/2007;20:11:00;1.052;0.000;238.720;4.400;0.000;0.000;0.000
2/2/2007;20:12:00;1.048;0.000;238.380;4.400;0.000;0.000;0.000
2/2/2007;20:13:00;1.094;0.000;237.680;4.600;0.000;0.000;0.000
2/2/2007;20:14:00;1.302;0.120;237.660;5.400;0.000;0.000;0.000
2/2/2007;20:15:00;0.844;0.116;238.240;3.600;0.000;0.000;0.000
2/2/2007;20:16:00;0.822;0.110;237.410;3.400;0.000;0.000;0.000
2/2/2007;20:17:00;0.818;0.110;237.190;3.400;0.000;0.000;0.000
2/2/2007;20:18:00;0.822;0.114;238.330;3.400;0.000;0.000;0.000
2/2/2007;20:19:00;0.828;0.118;239.550;3.400;0.000;0.000;0.000
2/2/2007;20:20:00;1.026;0.112;238.610;4.400;0.000;0.000;0.000
2/2/2007;20:21:00;1.332;0.116;238.340;5.600;0.000;0.000;0.000
2/2/2007;20:22:00;1.370;0.116;238.330;5.800;0.000;0.000;0.000
2/2/2007;20:23:00;1.326;0.118;238.550;5.600;0.000;0.000;0.000
2/2/2007;20:24:00;1.330;0.118;238.820;5.600;0.000;0.000;0.000
2/2/2007;20:25:00;2.318;0.336;238.130;10.400;0.000;0.000;0.000
2/2/2007;20:26:00;1.336;0.124;240.050;5.600;0.000;0.000;0.000
2/2/2007;20:27:00;1.334;0.124;239.940;5.600;0.000;0.000;0.000
2/2/2007;20:28:00;1.420;0.222;239.220;6.000;0.000;0.000;0.000
2/2/2007;20:29:00;1.400;0.222;238.940;5.800;0.000;0.000;0.000
2/2/2007;20:30:00;1.400;0.222;239.080;5.800;0.000;0.000;0.000
2/2/2007;20:31:00;1.408;0.226;239.960;5.800;0.000;0.000;0.000
2/2/2007;20:32:00;1.420;0.226;240.030;6.000;0.000;0.000;0.000
2/2/2007;20:33:00;1.408;0.226;239.910;5.800;0.000;0.000;0.000
2/2/2007;20:34:00;1.396;0.224;239.770;5.800;0.000;0.000;0.000
2/2/2007;20:35:00;1.270;0.158;240.370;5.400;0.000;0.000;0.000
2/2/2007;20:36:00;0.980;0.100;240.480;4.000;0.000;0.000;0.000
2/2/2007;20:37:00;0.984;0.104;241.280;4.000;0.000;0.000;0.000
2/2/2007;20:38:00;0.984;0.104;241.320;4.000;0.000;0.000;0.000
2/2/2007;20:39:00;0.978;0.102;240.750;4.000;0.000;0.000;0.000
2/2/2007;20:40:00;0.978;0.102;240.640;4.000;0.000;0.000;0.000
2/2/2007;20:41:00;0.978;0.102;240.870;4.000;0.000;0.000;0.000
2/2/2007;20:42:00;1.148;0.098;240.450;4.800;0.000;0.000;0.000
2/2/2007;20:43:00;1.218;0.092;241.170;5.000;0.000;0.000;0.000
2/2/2007;20:44:00;0.916;0.000;241.570;3.800;0.000;0.000;0.000
2/2/2007;20:45:00;0.918;0.000;242.080;3.800;0.000;0.000;0.000
2/2/2007;20:46:00;0.956;0.000;240.900;4.000;0.000;0.000;0.000
2/2/2007;20:47:00;1.072;0.000;240.080;4.600;0.000;0.000;0.000
2/2/2007;20:48:00;0.490;0.000;240.630;2.000;0.000;0.000;0.000
2/2/2007;20:49:00;0.490;0.000;241.870;2.000;0.000;0.000;0.000
2/2/2007;20:50:00;0.490;0.000;241.760;2.000;0.000;0.000;0.000
2/2/2007;20:51:00;0.488;0.000;241.340;2.000;0.000;0.000;0.000
2/2/2007;20:52:00;0.488;0.000;241.470;2.000;0.000;0.000;0.000
2/2/2007;20:53:00;0.488;0.000;241.270;2.000;0.000;0.000;0.000
2/2/2007;20:54:00;0.490;0.000;241.890;2.000;0.000;0.000;0.000
2/2/2007;20:55:00;0.494;0.000;242.870;2.000;0.000;0.000;0.000
2/2/2007;20:56:00;0.492;0.000;242.570;2.000;0.000;0.000;0.000
2/2/2007;20:57:00;0.492;0.000;242.370;2.000;0.000;0.000;0.000
2/2/2007;20:58:00;0.490;0.000;241.810;2.000;0.000;0.000;0.000
2/2/2007;20:59:00;0.490;0.000;241.870;2.000;0.000;0.000;0.000
2/2/2007;21:00:00;0.492;0.000;242.480;2.000;0.000;0.000;0.000
